   4.20973413E-02   3.61474566E-02  0.576052129    
   4.27256599E-02   3.65094021E-02  0.564196408    
   4.33539785E-02   3.68638970E-02  0.552221954    
   4.39822972E-02   3.72108668E-02  0.540131271    
   4.46106158E-02   3.75502408E-02  0.527926743    
   4.52389345E-02   3.78819481E-02  0.515610933    
   4.58672531E-02   3.82059142E-02  0.503186345    
   4.64955717E-02   3.85220759E-02  0.490655482    
   4.71238904E-02   3.88303623E-02  0.478020936    
   4.77522090E-02   3.91307101E-02  0.465285271    
   4.83805276E-02   3.94230559E-02  0.452451080    
   4.90088463E-02   3.97073403E-02  0.439521015    
   4.96371649E-02   3.99834998E-02  0.426497698    
   5.02654836E-02   4.02514748E-02  0.413383812    
   5.08937985E-02   4.05112132E-02  0.400182039    
   5.15221171E-02   4.07626554E-02  0.386895090    
   5.21504357E-02   4.10057493E-02  0.373525649    
   5.27787544E-02   4.12404425E-02  0.360076487    
   5.34070730E-02   4.14666869E-02  0.346550345    
   5.40353917E-02   4.16844301E-02  0.332949996    
   5.46637103E-02   4.18936275E-02  0.319278240    
   5.52920289E-02   4.20942344E-02  0.305537879    
   5.59203476E-02   4.22862098E-02  0.291731715    
   5.65486662E-02   4.24695089E-02  0.277862579    
   5.71769848E-02   4.26440947E-02  0.263933331    
   5.78053035E-02   4.28099297E-02  0.249946818    
   5.84336221E-02   4.29669768E-02  0.235905915    
   5.90619408E-02   4.31152023E-02  0.221813515    
   5.96902594E-02   4.32545729E-02  0.207672492    
   6.03185780E-02   4.33850586E-02  0.193485752    
   6.09468967E-02   4.35066298E-02  0.179256216    
   6.15752153E-02   4.36192602E-02  0.164986819    
   6.22035339E-02   4.37229238E-02  0.150680482    
   6.28318489E-02   4.38175984E-02  0.136340141    
   6.34601712E-02   4.39032651E-02  0.121968746    
   6.40884861E-02   4.39799018E-02  0.107569255    
   6.47168085E-02   4.40474898E-02   9.31446254E-02
   6.53451234E-02   4.41060141E-02   7.86978304E-02
   6.59734458E-02   4.41554599E-02   6.42318428E-02
   6.66017607E-02   4.41958196E-02   4.97496352E-02
   6.72300830E-02   4.42270786E-02   3.52541916E-02
   6.78583980E-02   4.42492291E-02   2.07484942E-02
   6.84867203E-02   4.42622676E-02   6.23553246E-03
   6.91150352E-02   4.42661867E-02  -8.28170683E-03
   6.97433576E-02   4.42609824E-02  -2.28002295E-02
   7.03716725E-02   4.42466550E-02  -3.73170450E-02
   7.09999949E-02   4.42232080E-02  -5.18291630E-02
   7.16283098E-02   4.41906415E-02  -6.63335919E-02
   7.22566321E-02   4.41489629E-02  -8.08273405E-02
   7.28849471E-02   4.40981761E-02  -9.53074172E-02
   7.35132694E-02   4.40382920E-02 -0.109770834    
   7.41415843E-02   4.39693220E-02 -0.124214612    
   7.47699067E-02   4.38912772E-02 -0.138635769    
   7.53982216E-02   4.38041687E-02 -0.153031334    
   7.60265440E-02   4.37080152E-02 -0.167398319    
   7.66548589E-02   4.36028354E-02 -0.181733772    
   7.72831813E-02   4.34886478E-02 -0.196034729    
   7.79114962E-02   4.33654748E-02 -0.210298240    
   7.85398185E-02   4.32333387E-02 -0.224521354    
   7.91681334E-02   4.30922695E-02 -0.238701120    
   7.97964558E-02   4.29422893E-02 -0.252834618    
   8.04247707E-02   4.27834280E-02 -0.266918927    
   8.10530856E-02   4.26157191E-02 -0.280951142    
   8.16814080E-02   4.24391925E-02 -0.294928342    
   8.23097229E-02   4.22538854E-02 -0.308847636    
   8.29380453E-02   4.20598313E-02 -0.322706163    
   8.35663602E-02   4.18570675E-02 -0.336501032    
   8.41946825E-02   4.16456386E-02 -0.350229412    
   8.48229975E-02   4.14255820E-02 -0.363888443    
   8.54513198E-02   4.11969423E-02 -0.377475291    
   8.60796347E-02   4.09597680E-02 -0.390987158    
   8.67079571E-02   4.07141037E-02 -0.404421240    
   8.73362720E-02   4.04599980E-02 -0.417774737    
   8.79645944E-02   4.01975028E-02 -0.431044906    
   8.85929093E-02   3.99266705E-02 -0.444228977    
   8.92212316E-02   3.96475531E-02 -0.457324207    
   8.98495466E-02   3.93602066E-02 -0.470327914    
   9.04778689E-02   3.90646905E-02 -0.483237356    
   9.11061838E-02   3.87610644E-02 -0.496049881    
   9.17345062E-02   3.84493880E-02 -0.508762836    
   9.23628211E-02   3.81297246E-02 -0.521373570    
   9.29911435E-02   3.78021374E-02 -0.533879459    
   9.36194584E-02   3.74666899E-02 -0.546277881    
   9.42477807E-02   3.71234529E-02 -0.558566272    
   9.48760957E-02   3.67724970E-02 -0.570742130    
   9.55044180E-02   3.64138894E-02 -0.582802832    
   9.61327329E-02   3.60477045E-02 -0.594745934    
   9.67610553E-02   3.56740132E-02 -0.606568933    
   9.73893702E-02   3.52928936E-02 -0.618269384    
   9.80176926E-02   3.49044241E-02 -0.629844844    
   9.86460075E-02   3.45086828E-02 -0.641292870    
   9.92743298E-02   3.41057479E-02 -0.652611136    
   9.99026448E-02   3.36957015E-02 -0.663797200    
  0.100530967       3.32786255E-02 -0.674848795    
  0.101159282       3.28546055E-02 -0.685763597    
  0.101787597       3.24237272E-02 -0.696539342    
  0.102415919       3.19860801E-02 -0.707173765    
  0.103044234       3.15417498E-02 -0.717664659    
  0.103672557       3.10908277E-02 -0.728009820    
  0.104300871       3.06334049E-02 -0.738207042    
  0.104929194       3.01695764E-02 -0.748254240    
  0.105557509       2.96994336E-02 -0.758149326    
  0.106185831       2.92230751E-02 -0.767890215    
  0.106814146       2.87405960E-02 -0.777474880    
  0.107442468       2.82520950E-02 -0.786901295    
  0.108070783       2.77576707E-02 -0.796167493    
  0.108699106       2.72574238E-02 -0.805271506    
  0.109327421       2.67514568E-02 -0.814211488    
  0.109955743       2.62398720E-02 -0.822985470    
  0.110584058       2.57227756E-02 -0.831591666    
  0.111212380       2.52002720E-02 -0.840028286    
  0.111840695       2.46724673E-02 -0.848293543    
  0.112469018       2.41394695E-02 -0.856385648    
  0.113097332       2.36013867E-02 -0.864302993    
  0.113725655       2.30583288E-02 -0.872043848    
  0.114353970       2.25104075E-02 -0.879606545    
  0.114982292       2.19577346E-02 -0.886989534    
  0.115610607       2.14004219E-02 -0.894191265    
  0.116238929       2.08385848E-02 -0.901210248    
  0.116867244       2.02723369E-02 -0.908044934    
  0.117495567       1.97017957E-02 -0.914693892    
  0.118123882       1.91270765E-02 -0.921155751    
  0.118752204       1.85482968E-02 -0.927429080    
  0.119380519       1.79655757E-02 -0.933512568    
  0.120008841       1.73790324E-02 -0.939404964    
  0.120637156       1.67887863E-02 -0.945104957    
  0.121265471       1.61949601E-02 -0.950611353    
  0.121893793       1.55976731E-02 -0.955923021    
  0.122522108       1.49970492E-02 -0.961038768    
  0.123150431       1.43932104E-02 -0.965957522    
  0.123778746       1.37862815E-02 -0.970678270    
  0.124407068       1.31763862E-02 -0.975199938    
  0.125035390       1.25636505E-02 -0.979521573    
  0.125663698       1.19481990E-02 -0.983642220    
  0.126292020       1.13301584E-02 -0.987561047    
  0.126920342       1.07096555E-02 -0.991277158    
  0.127548665       1.00868177E-02 -0.994789720    
  0.128176972       9.46177263E-03 -0.998098016    
  0.128805295       8.83464888E-03  -1.00120127    
  0.129433617       8.20557587E-03  -1.00409889    
  0.130061939       7.57468212E-03  -1.00679016    
  0.130690247       6.94209710E-03  -1.00927448    
  0.131318569       6.30795117E-03  -1.01155138    
  0.131946892       5.67237474E-03  -1.01362026    
  0.132575214       5.03549818E-03  -1.01548064    
  0.133203521       4.39745281E-03  -1.01713216    
  0.133831844       3.75836994E-03  -1.01857448    
  0.134460166       3.11838067E-03  -1.01980710    
  0.135088488       2.47761700E-03  -1.02082992    
  0.135716796       1.83621072E-03  -1.02164257    
  0.136345118       1.19429384E-03  -1.02224481    
  0.136973441       5.51998499E-04  -1.02263653    
  0.137601763      -9.05429479E-05  -1.02281761    
  0.138230070      -7.33198191E-04  -1.02278793    
  0.138858393      -1.37583481E-03  -1.02254748    
  0.139486715      -2.01832037E-03  -1.02209628    
  0.140115038      -2.66052247E-03  -1.02143431    
  0.140743345      -3.30230850E-03  -1.02056170    
  0.141371667      -3.94354621E-03  -1.01947856    
  0.141999990      -4.58410336E-03  -1.01818514    
  0.142628297      -5.22384793E-03  -1.01668167    
  0.143256620      -5.86264767E-03  -1.01496840    
  0.143884942      -6.50037127E-03  -1.01304555    
  0.144513264      -7.13688647E-03  -1.01091349    
  0.145141572      -7.77206197E-03  -1.00857270    
  0.145769894      -8.40576645E-03  -1.00602365    
  0.146398216      -9.03786998E-03  -1.00326669    
  0.147026539      -9.66824125E-03  -1.00030243    
  0.147654846      -1.02967499E-02 -0.997131407    
  0.148283169      -1.09232664E-02 -0.993754268    
  0.148911491      -1.15476605E-02 -0.990171611    
  0.149539813      -1.21698035E-02 -0.986384213    
  0.150168121      -1.27895670E-02 -0.982392728    
  0.150796443      -1.34068225E-02 -0.978197992    
  0.151424766      -1.40214423E-02 -0.973800778    
  0.152053088      -1.46332998E-02 -0.969201982    
  0.152681395      -1.52422674E-02 -0.964402497    
  0.153309718      -1.58482194E-02 -0.959403276    
  0.153938040      -1.64510310E-02 -0.954205334    
  0.154566363      -1.70505755E-02 -0.948809683    
  0.155194670      -1.76467299E-02 -0.943217397    
  0.155822992      -1.82393715E-02 -0.937429607    
  0.156451315      -1.88283753E-02 -0.931447387    
  0.157079637      -1.94136202E-02 -0.925271988    
  0.157707945      -1.99949853E-02 -0.918904662    
  0.158336267      -2.05723494E-02 -0.912346661    
  0.158964589      -2.11455934E-02 -0.905599296    
  0.159592912      -2.17145979E-02 -0.898663938    
  0.160221219      -2.22792458E-02 -0.891541958    
  0.160849541      -2.28394177E-02 -0.884234786    
  0.161477864      -2.33949982E-02 -0.876743853    
  0.162106171      -2.39458717E-02 -0.869070709    
  0.162734494      -2.44919248E-02 -0.861216903    
  0.163362816      -2.50330437E-02 -0.853183985    
  0.163991138      -2.55691148E-02 -0.844973564    
  0.164619446      -2.61000283E-02 -0.836587369    
  0.165247768      -2.66256724E-02 -0.828027010    
  0.165876091      -2.71459371E-02 -0.819294274    
  0.166504413      -2.76607145E-02 -0.810390890    
  0.167132720      -2.81698983E-02 -0.801318645    
  0.167761043      -2.86733825E-02 -0.792079389    
  0.168389365      -2.91710608E-02 -0.782675028    
  0.169017687      -2.96628308E-02 -0.773107409    
  0.169645995      -3.01485881E-02 -0.763378501    
  0.170274317      -3.06282323E-02 -0.753490329    
  0.170902640      -3.11016645E-02 -0.743444800    
  0.171530962      -3.15687843E-02 -0.733244002    
  0.172159269      -3.20294946E-02 -0.722890019    
  0.172787592      -3.24837007E-02 -0.712384939    
  0.173415914      -3.29313055E-02 -0.701730847    
  0.174044237      -3.33722159E-02 -0.690929949    
  0.174672544      -3.38063389E-02 -0.679984450    
  0.175300866      -3.42335850E-02 -0.668896556    
  0.175929189      -3.46538648E-02 -0.657668531    
  0.176557511      -3.50670889E-02 -0.646302700    
  0.177185819      -3.54731716E-02 -0.634801328    
  0.177814141      -3.58720273E-02 -0.623166740    
  0.178442463      -3.62635739E-02 -0.611401379    
  0.179070786      -3.66477296E-02 -0.599507570    
  0.179699093      -3.70244123E-02 -0.587487757    
  0.180327415      -3.73935401E-02 -0.575344384    
  0.180955738      -3.77550386E-02 -0.563079953    
  0.181584045      -3.81088331E-02 -0.550696969    
  0.182212368      -3.84548455E-02 -0.538197935    
  0.182840690      -3.87930050E-02 -0.525585413    
  0.183469012      -3.91232409E-02 -0.512861967    
  0.184097320      -3.94454822E-02 -0.500030220    
  0.184725642      -3.97596620E-02 -0.487092793    
  0.185353965      -4.00657132E-02 -0.474052340    
  0.185982287      -4.03635688E-02 -0.460911483    
  0.186610594      -4.06531692E-02 -0.447672963    
  0.187238917      -4.09344509E-02 -0.434339434    
  0.187867239      -4.12073545E-02 -0.420913666    
  0.188495561      -4.14718240E-02 -0.407398373    
  0.189123869      -4.17277999E-02 -0.393796355    
  0.189752191      -4.19752300E-02 -0.380110383    
  0.190380514      -4.22140621E-02 -0.366343260    
  0.191008836      -4.24442440E-02 -0.352497786    
  0.191637143      -4.26657237E-02 -0.338576823    
  0.192265466      -4.28784564E-02 -0.324583232    
  0.192893788      -4.30823974E-02 -0.310519844    
  0.193522111      -4.32775021E-02 -0.296389580    
  0.194150418      -4.34637293E-02 -0.282195330    
  0.194778740      -4.36410382E-02 -0.267939985    
  0.195407063      -4.38093916E-02 -0.253626496    
  0.196035385      -4.39687483E-02 -0.239257798    
  0.196663693      -4.41190787E-02 -0.224836826    
  0.197292015      -4.42603491E-02 -0.210366547    
  0.197920337      -4.43925261E-02 -0.195849940    
  0.198548660      -4.45155837E-02 -0.181289971    
  0.199176967      -4.46294919E-02 -0.166689649    
  0.199805290      -4.47342247E-02 -0.152051970    
  0.200433612      -4.48297635E-02 -0.137379944    
  0.201061934      -4.49160822E-02 -0.122676574    
  0.201690242      -4.49931622E-02 -0.107944891    
  0.202318564      -4.50609848E-02  -9.31879282E-02
  0.202946886      -4.51195352E-02  -7.84087256E-02
  0.203575194      -4.51688021E-02  -6.36103153E-02
  0.204203516      -4.52087708E-02  -4.87957485E-02
  0.204831839      -4.52394299E-02  -3.39680724E-02
  0.205460161      -4.52607721E-02  -1.91303417E-02
  0.206088468      -4.52727936E-02  -4.28561121E-03
  0.206716791      -4.52754870E-02   1.05630625E-02
  0.207345113      -4.52688485E-02   2.54126191E-02
  0.207973436      -4.52528819E-02   4.02599983E-02
  0.208601743      -4.52275872E-02   5.51021397E-02
  0.209230065      -4.51929644E-02   6.99359849E-02
  0.209858388      -4.51490209E-02   8.47584754E-02
  0.210486710      -4.50957641E-02   9.95665565E-02
  0.211115018      -4.50332053E-02  0.114357166    
  0.211743340      -4.49613519E-02  0.129127264    
  0.212371662      -4.48802188E-02  0.143873796    
  0.212999985      -4.47898209E-02  0.158593714    
  0.213628292      -4.46901731E-02  0.173283979    
  0.214256614      -4.45812941E-02  0.187941566    
  0.214884937      -4.44632061E-02  0.202563435    
  0.215513259      -4.43359315E-02  0.217146575    
  0.216141567      -4.41994928E-02  0.231687978    
  0.216769889      -4.40539196E-02  0.246184632    
  0.217398211      -4.38992381E-02  0.260633528    
  0.218026534      -4.37354781E-02  0.275031686    
  0.218654841      -4.35626693E-02  0.289376140    
  0.219283164      -4.33808491E-02  0.303663909    
  0.219911486      -4.31900509E-02  0.317892045    
  0.220539808      -4.29903120E-02  0.332057625    
  0.221168116      -4.27816734E-02  0.346157670    
  0.221796438      -4.25641760E-02  0.360189289    
  0.222424760      -4.23378609E-02  0.374149591    
  0.223053068      -4.21027765E-02  0.388035655    
  0.223681390      -4.18589674E-02  0.401844621    
  0.224309713      -4.16064821E-02  0.415573627    
  0.224938035      -4.13453691E-02  0.429219812    
  0.225566342      -4.10756841E-02  0.442780375    
  0.226194665      -4.07974757E-02  0.456252486    
  0.226822987      -4.05108035E-02  0.469633341    
  0.227451310      -4.02157232E-02  0.482920170    
  0.228079617      -3.99122946E-02  0.496110201    
  0.228707939      -3.96005809E-02  0.509200752    
  0.229336262      -3.92806418E-02  0.522189021    
  0.229964584      -3.89525406E-02  0.535072386    
  0.230592892      -3.86163443E-02  0.547848105    
  0.231221214      -3.82721201E-02  0.560513556    
  0.231849536      -3.79199386E-02  0.573066115    
  0.232477859      -3.75598706E-02  0.585503161    
  0.233106166      -3.71919870E-02  0.597822130    
  0.233734488      -3.68163660E-02  0.610020459    
  0.234362811      -3.64330783E-02  0.622095585    
  0.234991133      -3.60422060E-02  0.634045005    
  0.235619441      -3.56438234E-02  0.645866215    
  0.236247763      -3.52380127E-02  0.657556772    
  0.236876085      -3.48248594E-02  0.669114232    
  0.237504408      -3.44044417E-02  0.680536151    
  0.238132715      -3.39768492E-02  0.691820204    
  0.238761038      -3.35421674E-02  0.702964008    
  0.239389360      -3.31004821E-02  0.713965237    
  0.240017682      -3.26518863E-02  0.724821627    
  0.240645990      -3.21964659E-02  0.735530853    
  0.241274312      -3.17343175E-02  0.746090710    
  0.241902635      -3.12655345E-02  0.756498992    
  0.242530942      -3.07902116E-02  0.766753554    
  0.243159264      -3.03084459E-02  0.776852190    
  0.243787587      -2.98203360E-02  0.786792815    
  0.244415909      -2.93259788E-02  0.796573341    
  0.245044217      -2.88254768E-02  0.806191742    
  0.245672539      -2.83189323E-02  0.815645993    
  0.246300861      -2.78064460E-02  0.824934125    
  0.246929184      -2.72881240E-02  0.834054172    
  0.247557491      -2.67640725E-02  0.843004167    
  0.248185813      -2.62343977E-02  0.851782322    
  0.248814136      -2.56992076E-02  0.860386729    
  0.249442458      -2.51586102E-02  0.868815601    
  0.250070781      -2.46127173E-02  0.877067208    
  0.250699103      -2.40616389E-02  0.885139763    
  0.251327395      -2.35054884E-02  0.893031538    
  0.251955718      -2.29443796E-02  0.900740921    
  0.252584040      -2.23784279E-02  0.908266246    
  0.253212363      -2.18077470E-02  0.915605962    
  0.253840685      -2.12324541E-02  0.922758520    
  0.254469007      -2.06526686E-02  0.929722369    
  0.255097330      -2.00685076E-02  0.936496079    
  0.255725652      -1.94800906E-02  0.943078220    
  0.256353945      -1.88875366E-02  0.949467361    
  0.256982267      -1.82909686E-02  0.955662131    
  0.257610589      -1.76905077E-02  0.961661220    
  0.258238912      -1.70862786E-02  0.967463374    
  0.258867234      -1.64784044E-02  0.973067343    
  0.259495556      -1.58670079E-02  0.978471994    
  0.260123879      -1.52522158E-02  0.983676076    
  0.260752201      -1.46341538E-02  0.988678515    
  0.261380494      -1.40129486E-02  0.993478239    
  0.262008816      -1.33887278E-02  0.998074234    
  0.262637138      -1.27616189E-02   1.00246549    
  0.263265461      -1.21317515E-02   1.00665104    
  0.263893783      -1.14992540E-02   1.01063001    
  0.264522105      -1.08642569E-02   1.01440156    
  0.265150428      -1.02268895E-02   1.01796484    
  0.265778720      -9.58728325E-03   1.02131903    
  0.266407043      -8.94556940E-03   1.02446353    
  0.267035365      -8.30188021E-03   1.02739751    
  0.267663687      -7.65634747E-03   1.03012037    
  0.268292010      -7.00910389E-03   1.03263152    
  0.268920332      -6.36028219E-03   1.03493035    
  0.269548655      -5.71001647E-03   1.03701639    
  0.270176977      -5.05843991E-03   1.03888917    
  0.270805269      -4.40568663E-03   1.04054821    
  0.271433592      -3.75189097E-03   1.04199314    
  0.272061914      -3.09718726E-03   1.04322374    
  0.272690237      -2.44171033E-03   1.04423952    
  0.273318559      -1.78559532E-03   1.04504037    
  0.273946881      -1.12897716E-03   1.04562604    
  0.274575204      -4.71990963E-04   1.04599631    
  0.275203526       1.85227895E-04   1.04615116    
  0.275831819       8.42544017E-04   1.04609036    
  0.276460141       1.49982190E-03   1.04581404    
  0.277088463       2.15692632E-03   1.04532218    
  0.277716786       2.81372154E-03   1.04461479    
  0.278345108       3.47007229E-03   1.04369199    
  0.278973430       4.12584329E-03   1.04255390    
  0.279601753       4.78089927E-03   1.04120076    
  0.280230075       5.43510495E-03   1.03963268    
  0.280858368       6.08832529E-03   1.03785002    
  0.281486690       6.74042571E-03   1.03585315    
  0.282115012       7.39127118E-03   1.03364241    
  0.282743335       8.04072805E-03   1.03121817    
  0.283371657       8.68866127E-03   1.02858090    
  0.283999979       9.33493767E-03   1.02573121    
  0.284628302       9.97942314E-03   1.02266955    
  0.285256594       1.06219854E-02   1.01939642    
  0.285884917       1.12624913E-02   1.01591265    
  0.286513239       1.19008077E-02   1.01221871    
  0.287141562       1.25368033E-02   1.00831544    
  0.287769884       1.31703466E-02   1.00420356    
  0.288398206       1.38013065E-02  0.999883890    
  0.289026529       1.44295525E-02  0.995357335    
  0.289654851       1.50549542E-02  0.990624726    
  0.290283144       1.56773813E-02  0.985686958    
  0.290911466       1.62967071E-02  0.980545044    
  0.291539788       1.69128012E-02  0.975199997    
  0.292168111       1.75255369E-02  0.969652891    
  0.292796433       1.81347877E-02  0.963904798    
  0.293424755       1.87404267E-02  0.957956910    
  0.294053078       1.93423294E-02  0.951810360    
  0.294681400       1.99403688E-02  0.945466399    
  0.295309693       2.05344222E-02  0.938926339    
  0.295938015       2.11243667E-02  0.932191432    
  0.296566337       2.17100792E-02  0.925262988    
  0.297194660       2.22914387E-02  0.918142438    
  0.297822982       2.28683241E-02  0.910831213    
  0.298451304       2.34406162E-02  0.903330803    
  0.299079627       2.40081958E-02  0.895642698    
  0.299707949       2.45709457E-02  0.887768447    
  0.300336242       2.51287464E-02  0.879709601    
  0.300964564       2.56814845E-02  0.871467829    
  0.301592886       2.62290444E-02  0.863044739    
  0.302221209       2.67713107E-02  0.854442060    
  0.302849531       2.73081716E-02  0.845661521    
  0.303477854       2.78395172E-02  0.836704910    
  0.304106176       2.83652339E-02  0.827574015    
  0.304734468       2.88852137E-02  0.818270743    
  0.305362791       2.93993484E-02  0.808796883    
  0.305991113       2.99075302E-02  0.799154401    
  0.306619436       3.04096527E-02  0.789345264    
  0.307247758       3.09056137E-02  0.779371440    
  0.307876080       3.13953087E-02  0.769234955    
  0.308504403       3.18786316E-02  0.758937836    
  0.309132725       3.23554873E-02  0.748482227    
  0.309761018       3.28257717E-02  0.737870216    
  0.310389340       3.32893878E-02  0.727103949    
  0.311017662       3.37462425E-02  0.716185629    
  0.311645985       3.41962352E-02  0.705117464    
  0.312274307       3.46392728E-02  0.693901718    
  0.312902629       3.50752659E-02  0.682540655    
  0.313530952       3.55041176E-02  0.671036601    
  0.314159274       3.59257422E-02  0.659391880    
  0.314787567       3.63400504E-02  0.647608876    
  0.315415889       3.67469564E-02  0.635689974    
  0.316044211       3.71463709E-02  0.623637617    
  0.316672534       3.75382155E-02  0.611454248    
  0.317300856       3.79224047E-02  0.599142373    
  0.317929178       3.82988565E-02  0.586704493    
  0.318557501       3.86674926E-02  0.574143171    
  0.319185823       3.90282385E-02  0.561460912    
  0.319814116       3.93810160E-02  0.548660338    
  0.320442438       3.97257507E-02  0.535744071    
  0.321070760       4.00623679E-02  0.522714734    
  0.321699083       4.03908007E-02  0.509575009    
  0.322327405       4.07109745E-02  0.496327549    
  0.322955728       4.10228260E-02  0.482975066    
  0.323584050       4.13262881E-02  0.469520301    
  0.324212343       4.16212976E-02  0.455965996    
  0.324840665       4.19077910E-02  0.442314953    
  0.325468987       4.21857052E-02  0.428569943    
  0.326097310       4.24549840E-02  0.414733768    
  0.326725632       4.27155681E-02  0.400809288    
  0.327353954       4.29674052E-02  0.386799335    
  0.327982277       4.32104394E-02  0.372706801    
  0.328610599       4.34446186E-02  0.358534545    
  0.329238892       4.36698943E-02  0.344285488    
  0.329867214       4.38862145E-02  0.329962552    
  0.330495536       4.40935344E-02  0.315568656    
  0.331123859       4.42918129E-02  0.301106751    
  0.331752181       4.44810055E-02  0.286579818    
  0.332380503       4.46610674E-02  0.271990836    
  0.333008826       4.48319651E-02  0.257342786    
  0.333637148       4.49936576E-02  0.242638692    
  0.334265441       4.51461114E-02  0.227881566    
  0.334893763       4.52892929E-02  0.213074446    
  0.335522085       4.54231724E-02  0.198220357    
  0.336150408       4.55477163E-02  0.183322370    
  0.336778730       4.56629023E-02  0.168383524    
  0.337407053       4.57687005E-02  0.153406903    
  0.338035375       4.58650887E-02  0.138395578    
  0.338663697       4.59520444E-02  0.123352639    
  0.339291990       4.60295491E-02  0.108281180    
  0.339920312       4.60975841E-02   9.31843072E-02
  0.340548635       4.61561345E-02   7.80651197E-02
  0.341176957       4.62051854E-02   6.29267246E-02
  0.341805279       4.62447219E-02   4.77722436E-02
  0.342433602       4.62747365E-02   3.26047949E-02
  0.343061924       4.62952219E-02   1.74275022E-02
  0.343690217       4.63061705E-02   2.24349089E-03
  0.344318539       4.63075787E-02  -1.29441125E-02
  0.344946861       4.62994464E-02  -2.81321779E-02
  0.345575184       4.62817699E-02  -4.33175750E-02
  0.346203506       4.62545529E-02  -5.84971756E-02
  0.346831828       4.62177992E-02  -7.36678466E-02
  0.347460151       4.61715125E-02  -8.88264626E-02
  0.348088473       4.61157002E-02 -0.103969902    
  0.348716766       4.60503735E-02 -0.119095035    
  0.349345088       4.59755436E-02 -0.134198740    
  0.349973410       4.58912253E-02 -0.149277896    
  0.350601733       4.57974300E-02 -0.164329410    
  0.351230055       4.56941798E-02 -0.179350153    
  0.351858377       4.55814898E-02 -0.194337040    
  0.352486700       4.54593860E-02 -0.209286958    
  0.353115022       4.53278869E-02 -0.224196836    
  0.353743315       4.51870188E-02 -0.239063576    
